Record_id,Date,Time,Transaction,Product
6207,12/10/2016,16:12:13,2962,Tea
6208,12/10/2016,16:12:13,2962,Cake
6209,12/10/2016,16:23:46,2963,Scandinavian
6210,12/10/2016,16:24:56,2964,Frittata
6211,12/10/2016,16:24:56,2964,Cake
6212,12/10/2016,16:30:41,2966,Cake
6213,12/10/2016,16:40:30,2967,Coffee
6214,12/10/2016,16:40:30,2967,Bread
6215,12/10/2016,16:44:50,2968,Coffee
6216,12/10/2016,16:44:50,2968,Tea
6217,12/10/2016,16:44:50,2968,Bread
6218,12/10/2016,16:45:57,2969,Scone
6219,12/10/2016,16:45:57,2969,Coffee
6220,12/10/2016,16:46:51,2970,Bread
6221,12/10/2016,17:12:43,2971,Jam
6222,12/11/2016,9:08:30,2972,Bread
6223,12/11/2016,9:08:30,2972,NONE
6224,12/11/2016,9:11:47,2973,Coffee
6225,12/11/2016,9:11:47,2973,Medialuna
6226,12/11/2016,9:14:33,2974,Bread
6227,12/11/2016,9:14:33,2974,Farm House
6228,12/11/2016,9:16:54,2975,Bread
6229,12/11/2016,9:24:44,2976,Coffee
6230,12/11/2016,9:24:44,2976,Pastry
6231,12/11/2016,9:29:03,2977,Bread
6232,12/11/2016,9:29:03,2977,Coffee
6233,12/11/2016,9:32:19,2978,Medialuna
6234,12/11/2016,9:32:19,2978,Coffee
6235,12/11/2016,9:35:17,2979,Scone
6236,12/11/2016,9:35:17,2979,Bread
6237,12/11/2016,9:38:31,2980,Coffee
6238,12/11/2016,9:38:31,2980,Coke
6239,12/11/2016,10:01:58,2981,Coffee
6240,12/11/2016,10:04:37,2982,Truffles
6241,12/11/2016,10:08:10,2983,Bread
6242,12/11/2016,10:16:02,2984,Mineral water
6243,12/11/2016,10:55:19,2985,Hot chocolate
6244,12/11/2016,10:55:19,2985,Coffee
6245,12/11/2016,10:55:19,2985,Bread
6246,12/11/2016,10:55:19,2985,Toast
6247,12/11/2016,10:55:19,2985,Medialuna
6248,12/11/2016,10:55:19,2985,Alfajores
6249,12/11/2016,10:55:19,2985,Fudge
6250,12/11/2016,10:56:30,2986,Jam
6251,12/11/2016,11:00:41,2987,Medialuna
6252,12/11/2016,11:00:41,2987,Bakewell
6253,12/11/2016,11:00:41,2987,Coffee
6254,12/11/2016,11:00:41,2987,Bread
6255,12/11/2016,11:00:41,2987,Toast
6256,12/11/2016,11:11:38,2988,Coffee
6257,12/11/2016,11:13:45,2989,Bread
6258,12/11/2016,11:29:24,2990,Coffee
6259,12/11/2016,11:29:24,2990,Coffee
6260,12/11/2016,11:29:24,2990,Bakewell
6261,12/11/2016,11:29:24,2990,Medialuna
6262,12/11/2016,11:36:53,2991,Coffee
6263,12/11/2016,11:36:53,2991,Coffee
6264,12/11/2016,11:36:53,2991,Bread
6265,12/11/2016,11:42:56,2992,Farm House
6266,12/11/2016,11:43:39,2993,Bread
6267,12/11/2016,11:47:04,2994,Medialuna
6268,12/11/2016,11:47:04,2994,Scone
6269,12/11/2016,11:47:04,2994,Coffee
6270,12/11/2016,11:47:04,2994,Coffee
6271,12/11/2016,11:57:43,2995,Bread
6272,12/11/2016,12:00:39,2996,Farm House
6273,12/11/2016,12:00:39,2996,Coffee
6274,12/11/2016,12:00:39,2996,Medialuna
6275,12/11/2016,12:00:39,2996,Bread
6276,12/11/2016,12:06:33,2997,Smoothies
6277,12/11/2016,12:06:33,2997,NONE
6278,12/11/2016,12:07:29,2998,NONE
6279,12/11/2016,12:07:29,2998,Coffee
6280,12/11/2016,12:34:47,2999,NONE
6281,12/11/2016,12:45:14,3000,Medialuna
6282,12/11/2016,12:45:14,3000,Coffee
6283,12/11/2016,12:47:20,3001,Mineral water
6284,12/11/2016,12:59:40,3002,NONE
6285,12/11/2016,12:59:40,3002,Bread
6286,12/11/2016,12:59:40,3002,Mineral water
6287,12/11/2016,12:59:40,3002,Hot chocolate
6288,12/11/2016,13:02:56,3003,Sandwich
6289,12/11/2016,13:02:56,3003,Tea
6290,12/11/2016,13:05:06,3004,Coffee
6291,12/11/2016,13:05:06,3004,NONE
6292,12/11/2016,13:05:06,3004,Cookies
6293,12/11/2016,13:08:04,3005,Alfajores
6294,12/11/2016,13:08:04,3005,Alfajores
6295,12/11/2016,13:33:11,3006,Vegan mincepie
6296,12/11/2016,13:33:11,3006,Bread
6297,12/11/2016,13:33:11,3006,Coffee
6298,12/11/2016,13:34:52,3007,Coffee
6299,12/11/2016,13:34:52,3007,NONE
6300,12/11/2016,13:42:48,3008,Medialuna
6301,12/11/2016,13:43:48,3009,Coffee
6302,12/11/2016,13:43:48,3009,Frittata
6303,12/11/2016,13:43:48,3009,Toast
6304,12/11/2016,13:51:48,3010,NONE
6305,12/11/2016,13:51:48,3010,NONE
6306,12/11/2016,13:51:48,3010,Coffee
6307,12/11/2016,13:51:48,3010,Hot chocolate
6308,12/11/2016,13:51:48,3010,Muffin
6309,12/11/2016,13:54:56,3011,Coffee
6310,12/11/2016,13:54:56,3011,Scandinavian
6311,12/11/2016,14:21:33,3013,NONE
6312,12/11/2016,14:21:33,3013,Bakewell
6313,12/11/2016,14:21:33,3013,Tea
6314,12/11/2016,14:29:19,3015,NONE
6315,12/11/2016,14:29:19,3015,Coffee
6316,12/11/2016,14:32:11,3016,NONE
6317,12/11/2016,14:32:44,3017,Frittata
6318,12/11/2016,14:32:44,3017,Coffee
6319,12/11/2016,15:04:06,3018,Scandinavian
6320,12/11/2016,15:16:58,3019,Coffee
6321,12/11/2016,15:16:58,3019,Coffee
6322,12/11/2016,15:26:13,3020,NONE
6323,12/11/2016,15:26:13,3020,NONE
6324,12/11/2016,15:26:13,3020,Coffee
6325,12/11/2016,15:26:13,3020,Tea
6326,12/11/2016,15:27:11,3021,Scandinavian
6327,12/11/2016,15:48:13,3022,Bread
6328,12/12/2016,8:51:43,3023,Tea
6329,12/12/2016,8:52:44,3024,Bread
6330,12/12/2016,8:52:44,3024,NONE
6331,12/12/2016,8:54:59,3025,Bread
6332,12/12/2016,8:54:59,3025,Medialuna
6333,12/12/2016,8:58:21,3026,Pastry
6334,12/12/2016,8:58:21,3026,Toast
6335,12/12/2016,8:58:21,3026,Coffee
6336,12/12/2016,9:02:23,3027,Coffee
6337,12/12/2016,9:02:23,3027,Pastry
6338,12/12/2016,9:13:20,3028,Tea
6339,12/12/2016,9:28:15,3029,Coffee
6340,12/12/2016,9:28:15,3029,Toast
6341,12/12/2016,10:00:20,3030,Coffee
6342,12/12/2016,10:09:22,3031,Jam
6343,12/12/2016,10:09:22,3031,Coffee
6344,12/12/2016,10:09:22,3031,Hot chocolate
6345,12/12/2016,10:09:22,3031,Toast
6346,12/12/2016,10:16:00,3032,Coffee
6347,12/12/2016,10:16:00,3032,Sandwich
6348,12/12/2016,10:36:09,3033,Bread
6349,12/12/2016,10:36:09,3033,Tea
6350,12/12/2016,10:36:09,3033,Bakewell
6351,12/12/2016,10:36:09,3033,Alfajores
6352,12/12/2016,10:38:49,3034,Bread
6353,12/12/2016,10:38:49,3034,Coffee
6354,12/12/2016,10:38:49,3034,Cake
6355,12/12/2016,11:14:48,3035,Bread
6356,12/12/2016,11:23:36,3036,Bread
6357,12/12/2016,11:29:00,3037,Coffee
6358,12/12/2016,11:29:00,3037,Coffee
6359,12/12/2016,11:29:00,3037,Bakewell
6360,12/12/2016,11:29:00,3037,Cake
6361,12/12/2016,11:30:21,3038,Bread
6362,12/12/2016,11:31:46,3039,Coffee
6363,12/12/2016,11:31:46,3039,Medialuna
6364,12/12/2016,11:54:43,3040,Bread
6365,12/12/2016,11:57:00,3041,Bread
6366,12/12/2016,11:57:00,3041,Vegan mincepie
6367,12/12/2016,12:17:22,3042,Coffee
6368,12/12/2016,12:17:22,3042,Bread
6369,12/12/2016,12:17:22,3042,Vegan mincepie
6370,12/12/2016,12:17:22,3042,Cake
6371,12/12/2016,12:22:06,3043,Bread
6372,12/12/2016,12:23:10,3044,Sandwich
6373,12/12/2016,12:35:16,3045,Pastry
6374,12/12/2016,12:35:16,3045,Bread
6375,12/12/2016,12:55:45,3046,Cake
6376,12/12/2016,12:55:45,3046,Vegan mincepie
6377,12/12/2016,12:55:45,3046,Coffee
6378,12/12/2016,12:55:45,3046,Coffee
6379,12/12/2016,12:55:45,3046,Mineral water
6380,12/12/2016,12:55:45,3046,Mineral water
6381,12/12/2016,12:59:25,3047,Jam
6382,12/12/2016,13:18:24,3048,Bread
6383,12/12/2016,13:24:02,3049,Frittata
6384,12/12/2016,13:24:02,3049,Coffee
6385,12/12/2016,13:48:02,3050,Coffee
6386,12/12/2016,13:48:02,3050,Coffee
6387,12/12/2016,13:55:03,3051,Bread
6388,12/12/2016,13:56:45,3052,Sandwich
6389,12/12/2016,13:59:15,3053,Sandwich
6390,12/12/2016,13:59:15,3053,Bread
6391,12/12/2016,13:59:15,3053,Truffles
6392,12/12/2016,13:59:15,3053,Coffee
6393,12/12/2016,14:02:55,3054,Tea
6394,12/12/2016,14:02:55,3054,Toast
6395,12/12/2016,14:02:55,3054,NONE
6396,12/12/2016,14:08:53,3055,Coffee
6397,12/12/2016,14:09:53,3056,Cake
6398,12/12/2016,14:10:46,3057,NONE
6399,12/12/2016,14:12:12,3058,Coffee
6400,12/12/2016,14:12:12,3058,Bread
6401,12/12/2016,14:12:12,3058,Bread
6402,12/12/2016,14:12:12,3058,Bread
6403,12/12/2016,15:01:06,3059,Fudge
6404,12/12/2016,15:09:13,3060,Jam
6405,12/12/2016,15:09:13,3060,Jam
6406,12/12/2016,15:19:20,3061,Bread
6407,12/12/2016,15:33:43,3062,Coffee
6408,12/12/2016,15:44:20,3063,Tea
6409,12/12/2016,15:44:20,3063,Bread
6410,12/12/2016,15:44:20,3063,Hot chocolate
6411,12/12/2016,15:44:20,3063,Vegan mincepie
6412,12/12/2016,15:44:20,3063,Bread
6413,12/12/2016,15:46:25,3064,Juice
6414,12/12/2016,15:46:25,3064,Cake
6415,12/12/2016,15:46:25,3064,Jammie Dodgers
6416,12/12/2016,15:46:25,3064,Bread
6417,12/12/2016,15:53:25,3065,Bread
6418,12/12/2016,16:12:11,3066,Vegan mincepie
6419,12/12/2016,16:12:11,3066,Tea
6420,12/12/2016,16:24:11,3067,Coffee
6421,12/12/2016,16:24:11,3067,Pastry
6422,12/13/2016,8:33:03,3068,Scandinavian
6423,12/13/2016,8:33:03,3068,Vegan mincepie
6424,12/13/2016,8:37:55,3069,Bread
6425,12/13/2016,9:04:03,3070,Coffee
6426,12/13/2016,9:04:03,3070,Fudge
6427,12/13/2016,9:04:03,3070,Jam
6428,12/13/2016,9:04:03,3070,Fudge
6429,12/13/2016,9:04:03,3070,Fudge
6430,12/13/2016,9:06:18,3071,Jam
6431,12/13/2016,9:06:18,3071,Coffee
6432,12/13/2016,9:06:18,3071,Coffee
6433,12/13/2016,9:30:41,3073,Coffee
6434,12/13/2016,9:30:41,3073,Coffee
6435,12/13/2016,9:40:04,3074,Coffee
6436,12/13/2016,9:40:04,3074,Cookies
6437,12/13/2016,9:40:04,3074,Pastry
6438,12/13/2016,9:42:21,3075,Medialuna
6439,12/13/2016,9:42:21,3075,Bread
6440,12/13/2016,9:43:56,3076,Coffee
6441,12/13/2016,9:43:56,3076,Art Tray
6442,12/13/2016,9:48:29,3077,Tea
6443,12/13/2016,9:48:29,3077,Tea
6444,12/13/2016,9:48:29,3077,Toast
6445,12/13/2016,9:49:21,3078,Coke
6446,12/13/2016,10:10:30,3079,Coffee
6447,12/13/2016,10:10:30,3079,Bread
6448,12/13/2016,10:14:24,3080,Bakewell
6449,12/13/2016,10:14:24,3080,Farm House
6450,12/13/2016,10:31:30,3081,Bread
6451,12/13/2016,10:31:30,3081,Tea
6452,12/13/2016,10:31:30,3081,Coffee
6453,12/13/2016,10:31:30,3081,Alfajores
6454,12/13/2016,10:31:30,3081,Hot chocolate
6455,12/13/2016,10:33:40,3082,Farm House
6456,12/13/2016,10:53:45,3083,Coffee
6457,12/13/2016,10:53:45,3083,Bread
6458,12/13/2016,11:08:11,3084,Coffee
6459,12/13/2016,11:08:11,3084,Toast
6460,12/13/2016,11:08:11,3084,Scandinavian
6461,12/13/2016,11:28:53,3085,Bread
6462,12/13/2016,11:28:53,3085,NONE
6463,12/13/2016,11:28:53,3085,Vegan mincepie
6464,12/13/2016,11:31:22,3086,Bread
6465,12/13/2016,11:32:19,3087,Coffee
6466,12/13/2016,11:35:13,3088,Coffee
6467,12/13/2016,11:35:13,3088,Bread
6468,12/13/2016,11:35:13,3088,Alfajores
6469,12/13/2016,12:15:33,3089,Coffee
6470,12/13/2016,12:17:35,3090,Bread
6471,12/13/2016,12:32:28,3091,Medialuna
6472,12/13/2016,12:49:18,3092,Coffee
6473,12/13/2016,12:49:18,3092,NONE
6474,12/13/2016,13:11:49,3093,Frittata
6475,12/13/2016,13:11:49,3093,Tea
6476,12/13/2016,13:11:49,3093,Coffee
6477,12/13/2016,13:36:01,3094,Tea
6478,12/13/2016,13:56:44,3095,Tea
6479,12/13/2016,13:56:44,3095,Bakewell
6480,12/13/2016,13:58:11,3096,Farm House
6481,12/13/2016,14:32:06,3097,Coffee
6482,12/13/2016,14:32:06,3097,Pastry
6483,12/13/2016,14:32:06,3097,Medialuna
6484,12/13/2016,14:37:45,3098,Coffee
6485,12/13/2016,14:37:45,3098,Coffee
6486,12/13/2016,14:37:45,3098,Sandwich
6487,12/13/2016,14:51:57,3099,Coffee
6488,12/13/2016,14:51:57,3099,Medialuna
6489,12/13/2016,14:59:06,3100,Coffee
6490,12/13/2016,14:59:06,3100,Pastry
6491,12/13/2016,15:04:09,3101,Muffin
6492,12/13/2016,15:04:09,3101,Bread
6493,12/13/2016,15:04:09,3101,Bread
6494,12/13/2016,15:04:09,3101,Coffee
6495,12/13/2016,15:06:37,3102,Coffee
6496,12/13/2016,15:06:37,3102,Bakewell
6497,12/13/2016,15:17:44,3103,Bread
6498,12/13/2016,15:19:05,3104,Coffee
6499,12/13/2016,15:22:40,3105,Bread
6500,12/13/2016,15:40:25,3106,Coffee
6501,12/13/2016,15:40:25,3106,Coffee
6502,12/13/2016,15:40:25,3106,Alfajores
6503,12/13/2016,16:07:26,3107,Bread
6504,12/13/2016,16:07:26,3107,Truffles
6505,12/13/2016,16:07:26,3107,Coffee
6506,12/13/2016,16:07:26,3107,Truffles
6507,12/13/2016,16:07:26,3107,Scandinavian
6508,12/13/2016,16:26:23,3108,Tea
6509,12/13/2016,16:26:23,3108,Cake
6510,12/13/2016,16:53:11,3109,Jam
6511,12/13/2016,18:34:03,3110,Fudge
6512,12/13/2016,18:34:03,3110,Jam
6513,12/13/2016,18:34:03,3110,Jam
6514,12/14/2016,8:43:41,3111,Bread
6515,12/14/2016,8:43:57,3112,Coffee
6516,12/14/2016,8:55:49,3113,Tea
6517,12/14/2016,8:55:49,3113,Coffee
6518,12/14/2016,8:57:26,3114,Coffee
6519,12/14/2016,8:57:26,3114,Tea
6520,12/14/2016,8:57:26,3114,Toast
6521,12/14/2016,9:07:29,3115,Coffee
6522,12/14/2016,9:08:10,3116,Bread
6523,12/14/2016,9:10:47,3117,Coffee
6524,12/14/2016,9:10:47,3117,NONE
6525,12/14/2016,9:14:53,3118,Coffee
6526,12/14/2016,9:18:56,3119,Bread
6527,12/14/2016,9:25:14,3120,Bread
6528,12/14/2016,9:39:39,3121,Fudge
6529,12/14/2016,10:28:46,3122,Coffee
6530,12/14/2016,10:32:43,3123,Coffee
6531,12/14/2016,10:32:43,3123,Tea
6532,12/14/2016,10:38:54,3124,Coffee
6533,12/14/2016,10:38:54,3124,Coffee
6534,12/14/2016,10:38:54,3124,Farm House
6535,12/14/2016,10:49:17,3125,Medialuna
6536,12/14/2016,10:49:17,3125,Muffin
6537,12/14/2016,10:49:17,3125,Coffee
6538,12/14/2016,10:49:17,3125,Juice
6539,12/14/2016,10:52:57,3126,Coffee
6540,12/14/2016,10:55:13,3127,Coffee
6541,12/14/2016,10:55:13,3127,Bread
6542,12/14/2016,10:55:13,3127,Bread
6543,12/14/2016,11:01:38,3128,Coffee
6544,12/14/2016,11:01:38,3128,Coffee
6545,12/14/2016,11:01:38,3128,Bread
6546,12/14/2016,11:01:38,3128,Muffin
6547,12/14/2016,11:11:00,3129,Vegan mincepie
6548,12/14/2016,11:11:00,3129,Coffee
6549,12/14/2016,11:11:00,3129,Tea
6550,12/14/2016,11:15:38,3130,Alfajores
6551,12/14/2016,11:15:38,3130,Coffee
6552,12/14/2016,11:18:35,3131,Coffee
6553,12/14/2016,11:18:35,3131,Coffee
6554,12/14/2016,11:18:35,3131,Medialuna
6555,12/14/2016,11:31:16,3132,NONE
6556,12/14/2016,11:33:23,3133,Bread
6557,12/14/2016,11:33:23,3133,Tea
6558,12/14/2016,11:34:36,3134,Coffee
6559,12/14/2016,11:46:29,3135,Coffee
6560,12/14/2016,11:53:10,3136,Bread
6561,12/14/2016,11:53:10,3136,Pastry
6562,12/14/2016,12:00:39,3137,Bread
6563,12/14/2016,12:02:26,3138,Farm House
6564,12/14/2016,12:11:52,3139,Bread
6565,12/14/2016,12:11:52,3139,Alfajores
6566,12/14/2016,12:19:34,3140,NONE
6567,12/14/2016,12:34:49,3141,Coffee
6568,12/14/2016,12:38:52,3142,Jam
6569,12/14/2016,12:40:15,3143,Coffee
6570,12/14/2016,12:41:11,3144,Pastry
6571,12/14/2016,12:42:07,3145,Tea
6572,12/14/2016,12:42:07,3145,NONE
6573,12/14/2016,12:49:29,3146,Coffee
6574,12/14/2016,12:49:29,3146,Coffee
6575,12/14/2016,13:07:33,3147,Coffee
6576,12/14/2016,13:07:33,3147,Toast
6577,12/14/2016,13:08:06,3148,NONE
6578,12/14/2016,13:08:06,3148,Coffee
6579,12/14/2016,13:13:11,3149,Coke
6580,12/14/2016,13:13:11,3149,Truffles
6581,12/14/2016,13:13:11,3149,NONE
6582,12/14/2016,13:14:30,3150,NONE
6583,12/14/2016,13:14:30,3150,Sandwich
6584,12/14/2016,13:14:30,3150,Tea
6585,12/14/2016,13:14:30,3150,Coffee
6586,12/14/2016,13:16:41,3151,Tea
6587,12/14/2016,13:16:41,3151,NONE
6588,12/14/2016,13:36:49,3152,Coke
6589,12/14/2016,13:59:39,3153,Bread
6590,12/14/2016,13:59:39,3153,Sandwich
6591,12/14/2016,13:59:39,3153,Bread
6592,12/14/2016,14:01:14,3154,Juice
6593,12/14/2016,14:01:14,3154,Bread
6594,12/14/2016,14:01:14,3154,Art Tray
6595,12/14/2016,14:01:14,3154,Toast
6596,12/14/2016,14:49:16,3155,Tea
6597,12/14/2016,14:49:16,3155,Bread
6598,12/14/2016,14:49:16,3155,NONE
6599,12/14/2016,15:13:08,3156,Coffee
6600,12/14/2016,15:13:08,3156,Alfajores
6601,12/14/2016,15:18:35,3157,Hot chocolate
6602,12/14/2016,15:18:35,3157,Hot chocolate
6603,12/14/2016,15:18:35,3157,Toast
6604,12/14/2016,15:18:35,3157,Pastry
6605,12/14/2016,15:33:41,3158,Sandwich
6606,12/14/2016,15:33:41,3158,Tea
6607,12/14/2016,15:33:41,3158,Juice
6608,12/14/2016,15:33:41,3158,Vegan mincepie
6609,12/14/2016,15:34:42,3159,Bread
6610,12/14/2016,15:38:44,3160,Alfajores
6611,12/14/2016,15:38:44,3160,Muffin
6612,12/14/2016,15:41:10,3161,Coffee
6613,12/14/2016,15:41:10,3161,Jammie Dodgers
6614,12/14/2016,15:45:04,3162,Jammie Dodgers
6615,12/14/2016,15:45:04,3162,Bread
6616,12/14/2016,15:57:54,3163,Tea
6617,12/14/2016,15:57:54,3163,Coffee
6618,12/14/2016,15:57:54,3163,Jammie Dodgers
6619,12/14/2016,15:57:54,3163,Cake
6620,12/14/2016,15:57:54,3163,Bread
6621,12/15/2016,8:45:35,3164,Coffee
6622,12/15/2016,8:45:35,3164,Coffee
6623,12/15/2016,8:45:35,3164,NONE
6624,12/15/2016,8:48:05,3165,Bread
6625,12/15/2016,8:48:05,3165,NONE
6626,12/15/2016,8:48:05,3165,Pastry
6627,12/15/2016,8:48:05,3165,Medialuna
6628,12/15/2016,8:58:26,3166,Alfajores
6629,12/15/2016,8:58:26,3166,Pastry
6630,12/15/2016,9:08:14,3167,Medialuna
6631,12/15/2016,9:08:14,3167,Toast
6632,12/15/2016,9:08:14,3167,NONE
6633,12/15/2016,9:08:14,3167,Coffee
6634,12/15/2016,9:15:23,3168,Bread
6635,12/15/2016,9:15:23,3168,Tea
6636,12/15/2016,9:15:23,3168,Pastry
6637,12/15/2016,9:25:55,3169,Bread
6638,12/15/2016,9:31:22,3170,Coffee
6639,12/15/2016,9:35:15,3171,Bread
6640,12/15/2016,9:35:15,3171,Hot chocolate
6641,12/15/2016,10:11:53,3172,Bread
6642,12/15/2016,10:15:15,3173,Pastry
6643,12/15/2016,10:27:01,3174,NONE
6644,12/15/2016,10:27:01,3174,Coffee
6645,12/15/2016,10:27:01,3174,Coffee
6646,12/15/2016,10:31:54,3175,Bread
6647,12/15/2016,10:49:06,3176,Coffee
6648,12/15/2016,10:49:06,3176,Hot chocolate
6649,12/15/2016,10:50:39,3177,Farm House
6650,12/15/2016,10:54:10,3178,Coffee
6651,12/15/2016,11:00:14,3179,Coffee
6652,12/15/2016,11:00:14,3179,Coffee
6653,12/15/2016,11:03:43,3180,Coffee
6654,12/15/2016,11:04:15,3181,Dulce de Leche
6655,12/15/2016,11:24:12,3182,Pastry
6656,12/15/2016,11:24:12,3182,Farm House
6657,12/15/2016,11:26:29,3183,Bread
6658,12/15/2016,11:26:29,3183,Vegan mincepie
6659,12/15/2016,11:26:29,3183,Bread
6660,12/15/2016,11:28:21,3184,Bread
6661,12/15/2016,11:40:20,3185,Coffee
6662,12/15/2016,11:40:20,3185,Hot chocolate
6663,12/15/2016,11:40:20,3185,Pastry
6664,12/15/2016,12:04:56,3186,Coffee
6665,12/15/2016,12:04:56,3186,Vegan mincepie
6666,12/15/2016,12:04:56,3186,Pastry
6667,12/15/2016,12:09:32,3187,Bread
6668,12/15/2016,12:30:24,3188,Bread
6669,12/15/2016,12:30:24,3188,Bread
6670,12/15/2016,12:32:00,3189,Coffee
6671,12/15/2016,12:32:00,3189,Hot chocolate
6672,12/15/2016,12:33:54,3190,Bread
6673,12/15/2016,12:33:54,3190,Sandwich
6674,12/15/2016,12:33:54,3190,Coffee
6675,12/15/2016,12:54:03,3191,Bread
6676,12/15/2016,12:58:19,3192,Coffee
6677,12/15/2016,12:58:19,3192,Coffee
6678,12/15/2016,12:58:19,3192,Hot chocolate
6679,12/15/2016,13:00:21,3193,Coffee
6680,12/15/2016,13:00:43,3194,Coffee
6681,12/15/2016,13:04:16,3195,Sandwich
6682,12/15/2016,13:04:16,3195,Coke
6683,12/15/2016,13:13:39,3196,Coffee
6684,12/15/2016,13:23:10,3197,NONE
6685,12/15/2016,13:23:10,3197,Coffee
6686,12/15/2016,13:23:10,3197,Bread
6687,12/15/2016,13:25:15,3198,Bread
6688,12/15/2016,13:54:32,3199,Coffee
6689,12/15/2016,13:55:06,3200,Coffee
6690,12/15/2016,13:55:06,3200,Coffee
6691,12/15/2016,13:58:33,3201,Coffee
6692,12/15/2016,13:58:33,3201,Fudge
6693,12/15/2016,14:02:14,3202,Coffee
6694,12/15/2016,14:02:14,3202,Sandwich
6695,12/15/2016,14:02:14,3202,Tea
6696,12/15/2016,14:02:14,3202,Bread
6697,12/15/2016,14:20:56,3203,Coffee
6698,12/15/2016,14:20:56,3203,Coffee
6699,12/15/2016,14:20:56,3203,NONE
6700,12/15/2016,14:20:56,3203,Sandwich
6701,12/15/2016,14:31:07,3204,Bread
6702,12/15/2016,14:32:15,3205,NONE
6703,12/15/2016,14:32:15,3205,Bread
6704,12/15/2016,14:32:15,3205,Coffee
6705,12/15/2016,14:47:06,3206,Coffee
6706,12/15/2016,14:47:06,3206,Coffee
6707,12/15/2016,14:47:06,3206,Hot chocolate
6708,12/15/2016,14:58:39,3207,Fudge
6709,12/15/2016,15:25:58,3208,Coffee
6710,12/15/2016,15:36:45,3209,Coffee
6711,12/15/2016,15:36:45,3209,Bread
6712,12/15/2016,15:50:38,3210,Bread
6713,12/15/2016,15:50:38,3210,Bread
6714,12/15/2016,16:15:08,3211,Cookies
6715,12/15/2016,16:21:38,3212,Bread
6716,12/15/2016,16:44:47,3213,Coffee
6717,12/15/2016,16:44:47,3213,Bread
6718,12/15/2016,16:44:47,3213,Bread
6719,12/15/2016,16:44:47,3213,Alfajores
6720,12/15/2016,16:49:16,3214,Tea
6721,12/15/2016,17:28:55,3215,Bare Popcorn
6722,12/15/2016,17:28:55,3215,Ella's Kitchen Pouches
6723,12/15/2016,18:41:21,3216,Farm House
6724,12/15/2016,18:43:39,3217,Bread
6725,12/15/2016,18:43:39,3217,Fudge
6726,12/15/2016,18:43:39,3217,Pastry
6727,12/15/2016,19:03:12,3218,Hot chocolate
6728,12/15/2016,19:04:29,3219,Tea
6729,12/15/2016,19:04:29,3219,Vegan mincepie
6730,12/15/2016,19:04:29,3219,Jammie Dodgers
6731,12/15/2016,19:04:29,3219,Coffee
6732,12/15/2016,19:04:29,3219,Medialuna
6733,12/15/2016,19:05:46,3220,Coffee
6734,12/15/2016,19:17:17,3221,Hot chocolate
6735,12/15/2016,19:17:17,3221,Coffee
6736,12/15/2016,19:25:50,3222,Bread
6737,12/15/2016,20:11:01,3223,Vegan mincepie
6738,12/16/2016,8:16:44,3224,Medialuna
6739,12/16/2016,8:16:44,3224,Dulce de Leche
6740,12/16/2016,8:55:42,3225,Muesli
6741,12/16/2016,8:56:35,3226,Muesli
6742,12/16/2016,9:01:04,3227,Coffee
6743,12/16/2016,9:01:04,3227,Jam
6744,12/16/2016,9:01:04,3227,Jam
6745,12/16/2016,9:12:41,3228,Bread
6746,12/16/2016,9:12:41,3228,Toast
6747,12/16/2016,9:13:25,3229,Bread
6748,12/16/2016,9:13:25,3229,Toast
6749,12/16/2016,9:16:08,3230,Coffee
6750,12/16/2016,9:19:28,3231,Jammie Dodgers
6751,12/16/2016,9:19:28,3231,Vegan mincepie
6752,12/16/2016,9:37:48,3232,Coffee
6753,12/16/2016,9:38:27,3233,Bread
6754,12/16/2016,9:39:46,3234,Coffee
6755,12/16/2016,9:39:46,3234,Coffee
6756,12/16/2016,9:39:46,3234,Bread
6757,12/16/2016,9:41:18,3235,Tea
6758,12/16/2016,9:41:18,3235,NONE
6759,12/16/2016,9:43:53,3236,Coffee
6760,12/16/2016,9:47:47,3237,Coffee
6761,12/16/2016,9:47:47,3237,Coffee
6762,12/16/2016,9:47:47,3237,NONE
6763,12/16/2016,9:47:47,3237,Juice
6764,12/16/2016,9:47:47,3237,Farm House
6765,12/16/2016,9:53:31,3238,Coffee
6766,12/16/2016,9:53:31,3238,Pastry
6767,12/16/2016,9:55:19,3239,Bread
6768,12/16/2016,10:07:06,3240,Coffee
6769,12/16/2016,10:07:35,3241,Coffee
6770,12/16/2016,10:08:18,3242,Coffee
6771,12/16/2016,10:09:25,3243,Tea
6772,12/16/2016,10:09:25,3243,Pastry
6773,12/16/2016,10:23:29,3244,Cookies
6774,12/16/2016,10:23:29,3244,Coffee
6775,12/16/2016,10:23:29,3244,Coffee
6776,12/16/2016,10:23:29,3244,Toast
6777,12/16/2016,10:24:07,3245,Pastry
6778,12/16/2016,10:24:07,3245,Tea
6779,12/16/2016,10:27:33,3246,Tea
6780,12/16/2016,10:27:33,3246,Coffee
6781,12/16/2016,10:27:33,3246,Coffee
6782,12/16/2016,10:27:33,3246,Toast
6783,12/16/2016,10:28:58,3247,Bread
6784,12/16/2016,10:48:01,3248,Bread
6785,12/16/2016,10:55:50,3249,Coffee
6786,12/16/2016,10:58:05,3250,Coffee
6787,12/16/2016,10:58:05,3250,Coffee
6788,12/16/2016,11:07:33,3251,NONE
